#gs	avg_shap	gid	gs2
GARNL3	0.01617387279678515	84253	GARNL3
SNAI1	0.004634002252607861	6615	SNAI1
TRIML2	0.0029014642907447684	205860	TRIML2
TDRP	0.002932101051105457	157695	TDRP
TMPRSS12	0.00013256097395450983	283471	TMPRSS12
DYNLT2B	0.003824205394977104	255758	DYNLT2B
NDUFV1	0.0024031008612997225	4723	NDUFV1
HMGA2	0.008336463171672259	8091	HMGA2
CASTOR1	0.0019544690896843736	652968	CASTOR1
ITIH3	0.0019795526842494924	3699	ITIH3
KRT23	0.019929329707904314	25984	KRT23
MPC1L	0.0005483507908929301	347411	MPC1L
GPR150	0.00210864770322311	285601	GPR150
NGDN	0.0015789710081203462	25983	NGDN
GSTM2	0.0069006276676072	2946	GSTM2
SURF4	0.003556479259808949	6836	SURF4
GTPBP6	0.0075401138491549705	8225	GTPBP6
TMEM141	0.002929009616651131	85014	TMEM141
TCEANC2	0.0034897195866029833	127428	TCEANC2
ECRG4	0.0012934669696361234	84417	ECRG4
DUSP8	0.015969547789031212	1850	DUSP8
DUX4	0.00024344745587913155	100288687	DUX4
CAMK2N2	0.00523036044593607	94032	CAMK2N2
COCH	0.013152390726405507	1690	COCH
TFCP2L1	0.010323906605858982	29842	TFCP2L1
ATP10D	0.010410435252417102	57205	ATP10D
IRAG2	0.014279414406709032	4033	IRAG2
CLDN11	0.0163061289257705	5010	CLDN11
DDX39A	0.003234760004368101	10212	DDX39A
CNTD1	0.001726604787698319	124817	CNTD1
DACH2	0.006480461415770897	117154	DACH2
PDZRN3	0.06262804228057887	23024	PDZRN3
UBE2C	0.020930150835978045	11065	UBE2C
GPR17	0.0032880535584021335	2840	GPR17
PRB4	0.00022561720094267217	5545	PRB4
IFITM3	0.040976181497868754	10410	IFITM3
OR5H14	0.0001372970645915145	403273	OR5H14
PIBF1	0.005294836447540032	10464	PIBF1
CCDC13	0.0036388527674789304	152206	CCDC13
UBASH3B	0.03311951838186529	84959	UBASH3B
KRT17	0.09721874671578086	3872	KRT17
CADM4	0.03994014673160296	199731	CADM4
NCAPH	0.01192411497249542	23397	NCAPH
SERF1A	0.00826705894856476	8293	SERF1A
DUSP21	0.00013429531755142107	63904	DUSP21
GRPEL1	0.009940799997219594	80273	GRPEL1
NT5DC2	0.029475154316558463	64943	NT5DC2
LRRC15	0.015726714358774378	131578	LRRC15
SLC39A1	0.012003305722728768	27173	SLC39A1
TJAP1	0.005418022243843918	93643	TJAP1
CDC42	0.018837072811754202	998	CDC42
CASS4	0.01070328884013256	57091	CASS4
GPNMB	0.04670238699383868	10457	GPNMB
SLAIN1	0.020071400245490506	122060	SLAIN1
GPR84	0.0016567078978044227	53831	GPR84
SHISA4	0.023150083000045313	149345	SHISA4
NUP214	0.011610318539293875	8021	NUP214
LCE1E	0.0018714342171934812	353135	LCE1E
SLC10A1	0.0006161288226116655	6554	SLC10A1
CHORDC1	0.01534879649585754	26973	CHORDC1
GPM6B	0.051129454372983316	2824	GPM6B
NOX3	0.0008526854712985623	50508	NOX3
MYOG	0.002478453277293336	4656	MYOG
EMILIN1	0.0041399584378599506	11117	EMILIN1
EPHA8	0.0034790683702225446	2046	EPHA8
PXDC1	0.017217818596377242	221749	PXDC1
COL28A1	0.008204799427454047	340267	COL28A1
PSMC4	0.004628256193886995	5704	PSMC4
KLK14	0.0015550948422817484	43847	KLK14
FOXS1	0.00548417368909262	2307	FOXS1
FBXO38	0.004901566443032858	81545	FBXO38
ZC3H7A	0.0022843401222500115	29066	ZC3H7A
SEMA3A	0.004957196444921716	10371	SEMA3A
HDAC5	0.003282182667794337	10014	HDAC5
CSPP1	0.0023696685480737857	79848	CSPP1
TUBB2B	0.022292145735439698	347733	TUBB2B
ASB4	0.0028285108335094557	51666	ASB4
SCN5A	0.0020417526740479294	6331	SCN5A
KLF1	0.002530961875102296	10661	KLF1
SHISAL2B	0.001893927401540965	100132916	SHISAL2B
MYO9B	0.005298236546638583	4650	MYO9B
WWC1	0.013087595046884885	23286	WWC1
AIPL1	0.0010025396716755162	23746	AIPL1
TMEM9	0.0029106751114263115	252839	TMEM9
OR5B3	1.3145551589090433e-05	441608	OR5B3
LMO7	0.014118373882217938	4008	LMO7
FGF4	0.0013293471330496282	2249	FGF4
ZNF462	0.006044391331722763	58499	ZNF462
B3GNT2	0.004231574118847814	10678	B3GNT2
SLC22A3	0.004565536711997189	6581	SLC22A3
KRTAP6-1	5.606857138927941e-05	337966	KRTAP6-1
C1orf105	0.008670580251926957	92346	C1orf105
MDH1B	0.010937515597843134	130752	MDH1B
ATP5F1C	0.0032425765211592334	509	ATP5F1C
NSL1	0.004454073714549659	25936	NSL1
RPS10	0.008400849211788368	6204	RPS10
SLC4A1AP	0.008677779493268504	22950	SLC4A1AP
MINDY4	0.005558342793707893	84182	MINDY4
ESYT2	0.00344283930773771	57488	ESYT2
ITIH5	0.016488907306751517	80760	ITIH5
FPR1	0.014059500433176825	2357	FPR1
ZP1	0.00828446671511029	22917	ZP1
OR10J1	7.905823177558049e-05	26476	OR10J1
ABHD16A	0.00363982727144093	7920	ABHD16A
TEX15	0.004705433903354584	56154	TEX15
SETX	0.006636612514398636	23064	SETX
TAF13	0.018669585598253383	6884	TAF13
CSF2RA	0.013782722038129655	1438	CSF2RA
YBX3	0.008381641335709929	8531	YBX3
DNASE1L1	0.007474644256379112	1774	DNASE1L1
TNK2	0.01660519805438309	10188	TNK2
CBX2	0.029239655854163767	84733	CBX2
SPTY2D1	0.003977501948654894	144108	SPTY2D1
MARVELD2	0.013684816953756021	153562	MARVELD2
CNP	0.004162083487221237	1267	CNP
IL17REL	0.0018253363077834382	400935	IL17REL
KRTAP3-2	0.002762953949765053	83897	KRTAP3-2
UPK3B	0.023656928731879058	105375355	UPK3B
ATP6V1H	0.005565840414382871	51606	ATP6V1H
DMRTC1B	0.0018568815016960073	728656	DMRTC1B
NPPC	0.005170297720205736	4880	NPPC
SIVA1	0.004772446392957092	10572	SIVA1
PGBD1	0.0018877374060753183	84547	PGBD1
RCOR1	0.003942766661536616	23186	RCOR1
N6AMT1	0.002179846422910741	29104	N6AMT1
ZNF501	0.006203074014265112	115560	ZNF501
OR6N2	3.3311097435448087e-06	81442	OR6N2
PHRF1	0.0038646181915827555	57661	PHRF1
KCNG3	0.004598164863136065	170850	KCNG3
GABARAP	0.003207530662171709	11337	GABARAP
SSR4	0.00694220953372133	6748	SSR4
FXYD6-FXYD2	0.0010874691871701069	100533181	FXYD6-FXYD2
CD84	0.0023185824013463936	8832	CD84
TNFSF9	0.004299791863189733	8744	TNFSF9
CD7	0.0052272010037311915	924	CD7
CACNG1	0.0006688297181702315	786	CACNG1
SPATA31F1	0.0001507810748901886	259308	SPATA31F1
DUSP13B	0.0039695864758366945	51207	DUSP13B
ZNF185	0.006661897201871846	7739	ZNF185
IRX6	0.002216259379592669	79190	IRX6
MPZ	0.018298148162631336	4359	MPZ
OST4	0.0028447155308511875	100128731	OST4
KCTD20	0.005844720945617988	222658	KCTD20
TERF1	0.0016029758273883971	7013	TERF1
CFAP77	0.0010108188557806444	389799	CFAP77
ARFGEF3	0.006589619201465211	57221	ARFGEF3
NXN	0.02162106563515996	64359	NXN
DOHH	0.0029578241744128977	83475	DOHH
MPPE1	0.002630821993052084	65258	MPPE1
NCAPG2	0.003968714323183196	54892	NCAPG2
RPL3L	0.0017148953934685474	6123	RPL3L
SPMIP1	0.003936082592996659	100130705	SPMIP1
SEMG1	0.0005149103816207768	6406	SEMG1
NDUFA4L2	0.002700980140314038	56901	NDUFA4L2
AKIP1	0.0021824197822142895	56672	AKIP1
SCN1B	0.003136053001708195	6324	SCN1B
C1GALT1C1L	0.007301736949026781	728819	C1GALT1C1L
KIF2C	0.0021919447055831856	11004	KIF2C
GRIA4	0.0014254202458227083	2893	GRIA4
TFAP2E	0.004280884509296464	339488	TFAP2E
SOX7	0.009451963624407856	83595	SOX7
DYRK2	0.002511969633296561	8445	DYRK2
ASPDH	0.0011971211018135873	554235	ASPDH
TMED5	0.0015123028852449163	50999	TMED5
TRIM51	0.0032380406769507764	84767	TRIM51
SLC16A9	0.0036005542485419957	220963	SLC16A9
GNAL	0.0033949364215047797	2774	GNAL
PPCS	0.0038868154555951277	79717	PPCS
TRMO	0.0034142797164174094	51531	TRMO
GPATCH2	0.002030090177503886	55105	GPATCH2
SERINC5	0.011672823599931095	256987	SERINC5
CPNE1	0.006008013796988481	8904	CPNE1
PSMD6	0.0016867555411518244	9861	PSMD6
FKBP7	0.004540422836395062	51661	FKBP7
IFT81	0.003484998330691222	28981	IFT81
OR10H5	8.409452110491124e-05	284433	OR10H5
ETV1	0.016447042299787426	2115	ETV1
TRPM2	0.006787647204329943	7226	TRPM2
TNFRSF10A	0.004468491140978936	8797	TNFRSF10A
PRDX5	0.0034984597088515675	25824	PRDX5
USP18	0.014286909983593027	11274	USP18
SLC25A42	0.004953627562153617	284439	SLC25A42
ZNF549	0.005666949104961075	256051	ZNF549
CPAMD8	0.0017281588521718312	27151	CPAMD8
FUT9	0.001772809047219821	10690	FUT9
SLC26A7	0.001513920431586914	115111	SLC26A7
SPOCK3	0.004377994297948049	50859	SPOCK3
SLC30A1	0.0036661745146887082	7779	SLC30A1
GLCCI1	0.003532132347340314	113263	GLCCI1
INHBB	0.007954165842765428	3625	INHBB
PRRX2	0.010379090282560103	51450	PRRX2
SLC16A11	0.002269445883898446	162515	SLC16A11
SSRP1	0.004821561258918858	6749	SSRP1
FKBP1B	0.004139166683767341	2281	FKBP1B
DOK4	0.006307693395876198	55715	DOK4
LCOR	0.005366009910779674	84458	LCOR
SV2B	0.005007713133373745	9899	SV2B
BLOC1S6	0.0029554670253878995	26258	BLOC1S6
DOT1L	0.0019026835004188885	84444	DOT1L
TMEM253	0.0034855206835085035	643382	TMEM253
CD34	0.00591817811147377	947	CD34
CDKL4	0.0012247491425527522	344387	CDKL4
CPNE2	0.008511461985925539	221184	CPNE2
SMARCE1	0.0034048992964072745	6605	SMARCE1
PLCB1	0.01567832472445679	23236	PLCB1
TMEM181	0.0067505606083661665	57583	TMEM181
TBATA	0.0006002484545418122	219793	TBATA
H3C10	0.010934301151466456	8357	H3C10
GALNT12	0.009775765090124766	79695	GALNT12
ECHS1	0.0055238551879477895	1892	ECHS1
C2orf80	0.0012084236313064346	389073	C2orf80
MID2	0.01674656826957302	11043	MID2
CD72	0.017213611697582492	971	CD72
TBC1D14	0.009122488813777335	57533	TBC1D14
CYP27C1	0.005192729373279785	339761	CYP27C1
RELCH	0.009785642705112656	57614	RELCH
CBX3	0.009699328899255734	11335	CBX3
SPDYE5	0.0014044817884366623	442590	SPDYE5
ARHGAP29	0.025148660326070698	9411	ARHGAP29
CXCL8	0.03466335164547563	3576	CXCL8
IL17F	0.002245814594536164	112744	IL17F
HES6	0.011496506256417302	55502	HES6
MYO10	0.010423767225404666	4651	MYO10
TCEA1	0.003183758785098889	6917	TCEA1
GSDMB	0.0074240296138391795	55876	GSDMB
LRP2BP	0.001870595672319609	55805	LRP2BP
DHCR24	0.010747333843869533	1718	DHCR24
OLFML2B	0.011031992110729385	25903	OLFML2B
SERPINB10	0.0029002100958377412	5273	SERPINB10
ZNF700	0.003333926493050086	90592	ZNF700
ZNF280D	0.001331688781378651	54816	ZNF280D
KLHL40	0.0008891470092802012	131377	KLHL40
SH2D1B	0.003986623902878805	117157	SH2D1B
TREML2	0.00367679564231512	79865	TREML2
CPLX3	0.0015088079666135644	594855	CPLX3
POFUT1	0.007423575826719141	23509	POFUT1
TPI1	0.009025132883979601	7167	TPI1
CFAP210	0.0018151949884244083	129881	CFAP210
INTS13	0.006184228923360765	55726	INTS13
C20orf96	0.009871762570409537	140680	C20orf96
PRKD1	0.02371683882851957	5587	PRKD1
PDS5A	0.002713001836631593	23244	PDS5A
SZRD1	0.0028570554695977572	26099	SZRD1
NECAP1	0.007077220177986512	25977	NECAP1
PPBP	0.004321428065295523	5473	PPBP
HAS1	0.003382918209644143	3036	HAS1
GRAMD4	0.004970967015791949	23151	GRAMD4
BEND2	0.0002681757270471136	139105	BEND2
NPIPA1	0.008102671990660821	9284	NPIPA1
NEU1	0.0048938136386347175	4758	NEU1
CCK	0.014899894375480243	885	CCK
RIPPLY2	0.024895143615724025	134701	RIPPLY2
CNIH2	0.009529242885946932	254263	CNIH2
TTBK1	0.002086641508480252	84630	TTBK1
DHFR	0.0034810109936226474	1719	DHFR
LRRC46	0.006423463933423675	90506	LRRC46
MPZL1	0.013500193121457312	9019	MPZL1
CCDC70	0.0021267374359002257	83446	CCDC70
RAVER1	0.019717761782656995	125950	RAVER1
RPL36A	0.00434930453024044	6173	RPL36A
CCNB1IP1	0.05992548117801107	57820	CCNB1IP1
VMP1	0.024925383573116133	81671	VMP1
ZKSCAN2	0.009714264963339018	342357	ZKSCAN2
ABHD14A-ACY1	0.004794379497117696	100526760	ABHD14A-ACY1
CASP3	0.014218692256973324	836	CASP3
GPR156	0.008018532558564523	165829	GPR156
SMIM2	0.0043080399104060965	79024	SMIM2
OR2A7	0.01363688839379558	401427	OR2A7
IFI44	0.04070502479038697	10561	IFI44
CTDP1	0.015538303543332674	9150	CTDP1
PLAT	0.06070834501197208	5327	PLAT
CBLL1	0.006842327044358598	79872	CBLL1
GUCD1	0.0023901786587752407	83606	GUCD1
GJA1	0.01796600279177807	2697	GJA1
SDR16C5	0.005606017736905189	195814	SDR16C5
OR4D11	1.2919348530873922e-05	219986	OR4D11
NF1	0.006840416911653574	4763	NF1
ARID5A	0.010866080923924205	10865	ARID5A
SPTB	0.0038167675285216093	6710	SPTB
PKD1L3	0.0006395147963489352	342372	PKD1L3
A2M	0.027974433649823403	2	A2M
ANKDD1B	0.007735931042403812	728780	ANKDD1B
DAPK2	0.007721175622983181	23604	DAPK2
KIAA2012	0.0005485625361161941	100652824	KIAA2012
TNFRSF25	0.004177625816555977	8718	TNFRSF25
UBP1	0.004726041935490203	7342	UBP1
PIMREG	0.01973699131437236	54478	PIMREG
OR4K2	2.9159291880582255e-05	390431	OR4K2
FGFBP2	0.005973731628851735	83888	FGFBP2
ZNF229	0.01373071800189587	7772	ZNF229
REST	0.021345026204762477	5978	REST
OR4D1	0.00047268854942480586	26689	OR4D1
NEFH	0.040261132210769435	4744	NEFH
SYTL3	0.016161347574527776	94120	SYTL3
STX19	0.005231160415445998	415117	STX19
CNTLN	0.017374098870837885	54875	CNTLN
STC2	0.08521172874471575	8614	STC2
GPR148	0.0002457643984757913	344561	GPR148
XK	0.012790970268054442	7504	XK
AKT1	0.012482029541762443	207	AKT1
LRRTM4	0.007261459627889674	80059	LRRTM4
GAS2	0.004793546282147856	2620	GAS2
COX10	0.0019157683214446892	1352	COX10
GPS2	0.002215149194784612	2874	GPS2
PAGE3	0.00022807827649786117	139793	PAGE3
C9orf50	0.0012697916162304195	375759	C9orf50
YIPF5	0.005181125161720315	81555	YIPF5
SLC35C1	0.0044934800424463635	55343	SLC35C1
EDEM1	0.004523441529562725	9695	EDEM1
BMAL2	0.004579609469190211	56938	BMAL2
XAGE1B	0.019390387114327043	653067	XAGE1B
RASSF3	0.014578940449552494	283349	RASSF3
FMNL2	0.008608467866937768	114793	FMNL2
GTPBP4	0.0024282863571867637	23560	GTPBP4
TNFRSF6B	0.008658829604587784	8771	TNFRSF6B
ATG12	0.004708443555436035	9140	ATG12
OR5M9	8.500718501763977e-06	390162	OR5M9
SSBP2	0.013338710799548875	23635	SSBP2
PURG	0.0027955754161897114	29942	PURG
TRMT1L	0.005515557977591456	81627	TRMT1L
TTC39A	0.023188804045493745	22996	TTC39A
CHP2	0.0024440650952344918	63928	CHP2
TANGO2	0.005469664495844092	128989	TANGO2
CXCL1	0.01596387621104186	2919	CXCL1
GUCY1B1	0.007970726069517629	2983	GUCY1B1
ITLN1	0.0024178212523866794	55600	ITLN1
CRH	0.004027140060551356	1392	CRH
DENND4C	0.006803146864571889	55667	DENND4C
MAN1B1	0.0031471615507740053	11253	MAN1B1
POLR2E	0.004563289959054968	5434	POLR2E
TBX3	0.030331774535390037	6926	TBX3
BTC	0.00772149721862562	685	BTC
ARX	0.006130386014194751	170302	ARX
CLIC2	0.004306396407904977	1193	CLIC2
PCLAF	0.008856779212810252	9768	PCLAF
CFL2	0.012607441317827064	1073	CFL2
PRKD3	0.012977863931427235	23683	PRKD3
CHD3	0.005969832499281095	1107	CHD3
IAH1	0.0048131248769465946	285148	IAH1
PIK3CG	0.009330261865329642	5294	PIK3CG
PRAMEF20	0.0007024107814068225	645425	PRAMEF20
MZF1	0.01043208578200225	7593	MZF1
GJA4	0.0009148637349395619	2701	GJA4
FAM95C	0.0038075487929592057	100289137	FAM95C
CENPJ	0.006195623880380731	55835	CENPJ
PSG11	0.0015855164835316847	5680	PSG11
ALAS2	0.0016297751956713172	212	ALAS2
VWA7	0.01281611532347847	80737	VWA7
SLC22A13	0.0006815247073042641	9390	SLC22A13
ERH	0.0025965415266247425	2079	ERH
PHC1	0.03364891501444337	1911	PHC1
SEC61A2	0.012292451620418678	55176	SEC61A2
RAB3IL1	0.016172518325629666	5866	RAB3IL1
CD52	0.015618759186383634	1043	CD52
SCN10A	5.933636867835199e-05	6336	SCN10A
NT5DC3	0.011036145742241954	51559	NT5DC3
TRMT6	0.010954997593368926	51605	TRMT6
BAHD1	0.008730521902907695	22893	BAHD1
OR5K4	4.8291470911783244e-05	403278	OR5K4
RRAGC	0.01373516667237098	64121	RRAGC
NFATC2	0.021767083727186012	4773	NFATC2
THSD1	0.009731302983108292	55901	THSD1
FAM83F	0.003623206681681813	113828	FAM83F
RAD51B	0.0019581468733313096	5890	RAD51B
TLCD3A	0.0034943055651005766	79850	TLCD3A
EXOC3	0.003989533795247143	11336	EXOC3
MARVELD1	0.012417254176256796	83742	MARVELD1
ETV2	0.002291395708149147	2116	ETV2
OPTN	0.004010356930886873	10133	OPTN
CSN1S1	0.0004789591576461067	1446	CSN1S1
MLKL	0.009721027861850586	197259	MLKL
AP4M1	0.004268989641148588	9179	AP4M1
HEATR9	0.00016041800531679725	256957	HEATR9
MFSD10	0.00430881946662162	10227	MFSD10
PRR11	0.003470256014957043	55771	PRR11
SBF2	0.005104019102534777	81846	SBF2
TELO2	0.006651128681727672	9894	TELO2
ODAD2	0.005966584905935968	55130	ODAD2
DAD1	0.001032169335113843	1603	DAD1
MON2	0.00273931495064088	23041	MON2
KCNJ6	0.0036227114400725793	3763	KCNJ6
DHX36	0.003118306087840485	170506	DHX36
TMLHE	0.002798592725943469	55217	TMLHE
ZNF219	0.002517158811862775	51222	ZNF219
COX20	0.0036659675363590787	116228	COX20
CNTNAP3	0.009082388596213978	79937	CNTNAP3
KMT2C	0.0035617298458381153	58508	KMT2C
PUF60	0.0045033054925298745	22827	PUF60
TBC1D3L	0.004412049638398188	101060376	TBC1D3L
KHNYN	0.0027287307566712304	23351	KHNYN
SNX3	0.0061094265803687325	8724	SNX3
DDX50	0.007779662827967691	79009	DDX50
PERP	0.014524484732428846	64065	PERP
OR2B2	7.149996713905367e-05	81697	OR2B2
MOB3A	0.008867335016979455	126308	MOB3A
GSTA3	0.003189382782144663	2940	GSTA3
KCNE3	0.014348044180109003	10008	KCNE3
ZNF454	0.004952727063867205	285676	ZNF454
SDHAF1	0.00499710464248863	644096	SDHAF1
TFAP2D	0.0013836485139224917	83741	TFAP2D
RASAL3	0.017976571850635014	64926	RASAL3
VPS54	0.0055796289749745235	51542	VPS54
PDSS1	0.003830983915871924	23590	PDSS1
CCDC175	0.000499537146463519	729665	CCDC175
ODC1	0.0031177772166416694	4953	ODC1
NAA15	0.005038248797419055	80155	NAA15
PTGES3	0.004998220952508735	10728	PTGES3
LGALS3	0.013370819078475241	3958	LGALS3
GEMIN2	0.004779358183220592	8487	GEMIN2
CSTF2	0.0061846132868270745	1478	CSTF2
PIAS3	0.012431583110505353	10401	PIAS3
RAB6A	0.006267838602827136	5870	RAB6A
AEN	0.006245366371891354	64782	AEN
GASK1B	0.01001918862909513	51313	GASK1B
TNK1	0.00876166160298449	8711	TNK1
MRPS24	0.007641897698607963	64951	MRPS24
HAUS6	0.013575172443435004	54801	HAUS6
MRRF	0.0034449358432295687	92399	MRRF
TEKTIP1	0.0013905413849514415	100128569	TEKTIP1
KPNA4	0.0072061927577244545	3840	KPNA4
CXCR3	0.0034308335016515765	2833	CXCR3
OR6C1	0.0004040707025865289	390321	OR6C1
NOMO1	0.013177068443319792	23420	NOMO1
FCGR3B	0.0015015463686578173	2215	FCGR3B
SLC16A3	0.01896807933082703	9123	SLC16A3
THRB	0.030885070486499418	7068	THRB
TDRKH	0.03699413551824895	11022	TDRKH
WWP2	0.003724298775270709	11060	WWP2
ZNF69	0.019960451191138463	7620	ZNF69
AP1M1	0.021240343174641713	8907	AP1M1
DOK3	0.031470895913057	79930	DOK3
BCL7B	0.006800477382782011	9275	BCL7B
MZT2A	0.003265536279033124	653784	MZT2A
LMBRD2	0.004350922367035693	92255	LMBRD2
TCAF1	0.004661227761341436	9747	TCAF1
FOXC1	0.01812534619511179	2296	FOXC1
TRO	0.019011292590191704	7216	TRO
TRAPPC8	0.006094111391865485	22878	TRAPPC8
SLC7A7	0.010692363958187382	9056	SLC7A7
TIPARP	0.011356425483919231	25976	TIPARP
ARRDC2	0.009519743579472637	27106	ARRDC2
ZW10	0.004426074703070371	9183	ZW10
ZFP36L1	0.004320464602607067	677	ZFP36L1
CCDC197	0.0001673751390036119	256369	CCDC197
MAP2K1	0.0010545765776396683	5604	MAP2K1
TNFRSF12A	0.008202576765450777	51330	TNFRSF12A
STK19	0.0033244714914412916	8859	STK19
BNIP1	0.001634412751252447	662	BNIP1
NDFIP2	0.004392239630500079	54602	NDFIP2
MAGEF1	0.004241181181611596	64110	MAGEF1
PHAX	0.006035341265596043	51808	PHAX
SPACA9	0.004055252974126689	11092	SPACA9
C6orf89	0.0010104419516648415	221477	C6orf89
MIEN1	0.0014454128732737527	84299	MIEN1
KHSRP	0.0009061072395464354	8570	KHSRP
IRF9	0.005460084142352535	10379	IRF9
SERPINI1	0.006869211989043804	5274	SERPINI1
TTL	0.002732827092010189	150465	TTL
HK3	0.0004268502722752479	3101	HK3
AMIGO1	0.0025025736165517815	57463	AMIGO1
MAT2B	0.003936161640973056	27430	MAT2B
RPAP3	0.004873281204359638	79657	RPAP3
SF3A2	0.002433770036162515	8175	SF3A2
RSRP1	0.0024521654555283165	57035	RSRP1
TEKTL1	4.520284750591018e-06	126402	TEKTL1
FAM168B	0.003028228188861392	130074	FAM168B
ARID4A	0.005055808717481815	5926	ARID4A
BCO1	0.0026397226420268394	53630	BCO1
DEFA3	0.000256595046248963	1668	DEFA3
OXNAD1	0.004614962443008232	92106	OXNAD1
VEGFD	0.002502120772229162	2277	VEGFD
ABITRAM	0.004655600590084312	54942	ABITRAM
UBE2F	0.002886611071884661	140739	UBE2F
SPECC1L	0.0020966205599361044	23384	SPECC1L
ZSCAN29	0.001707079896057064	146050	ZSCAN29
FGF7	0.005583225487614027	2252	FGF7
OGT	0.004899793574733536	8473	OGT
BCS1L	0.002892470422848136	617	BCS1L
C1QC	0.00012821181726859143	714	C1QC
OR2J3	0.00010302725091288606	442186	OR2J3
SLC17A9	0.017961640151602613	63910	SLC17A9
GSE1	0.0020154180415008407	23199	GSE1
WDR46	0.0012143927067434516	9277	WDR46
PLEKHB1	0.00412429122098557	58473	PLEKHB1
MROH9	8.14149025173365e-05	80133	MROH9
ATXN10	0.003332306128832075	25814	ATXN10
HOXB13	0.004777923961029883	10481	HOXB13
JAK2	0.0026814413289572097	3717	JAK2
CEP57	0.002726761459644447	9702	CEP57
KIN	0.0021840500393974535	22944	KIN
ZNF581	0.004093279110916054	51545	ZNF581
ZNHIT6	0.0019648914639530707	54680	ZNHIT6
CHMP3	0.008424693280071982	51652	CHMP3
ZNF576	0.001208851253121259	79177	ZNF576
AP5S1	0.005547779276382085	55317	AP5S1
SLC6A11	0.004476757756793412	6538	SLC6A11
SLFN5	0.00957211459948303	162394	SLFN5
LYRM4	0.003981286859823619	57128	LYRM4
DDAH1	0.005037090732087704	23576	DDAH1
NTN3	0.0023716254289665745	4917	NTN3
RNF208	0.01749639185123219	727800	RNF208
EEF1A1	0.008433517865109888	1915	EEF1A1
ZBTB8B	0.001811366364887277	728116	ZBTB8B
C5orf24	0.003049153781030083	134553	C5orf24
PATL1	0.003494821109044862	219988	PATL1
R3HDM2	0.005689918615646061	22864	R3HDM2
CARD18	0.006480796522891246	59082	CARD18
CHRNG	0.001704875296530707	1146	CHRNG
HERC1	0.0071020470217086195	8925	HERC1
ZNF569	0.01104704007314465	148266	ZNF569
ZNF14	0.01554414087696356	7561	ZNF14
AKNA	0.006715523441762512	80709	AKNA
NDRG1	0.005830795861687611	10397	NDRG1
BLOC1S1	0.0016817641042150126	2647	BLOC1S1
RAB40A	0.002008725067613117	142684	RAB40A
SLC30A3	0.0030281920072409763	7781	SLC30A3
CKM	0.00211207268908129	1158	CKM
USP21	0.0037220469769308354	27005	USP21
IL1RAP	0.004567272587900825	3556	IL1RAP
SPIC	0.0003381974705452095	121599	SPIC
GZMM	0.0034410054919253234	3004	GZMM
ZNF718	0.012502514431272317	255403	ZNF718
ATP6AP2	0.005668465727754862	10159	ATP6AP2
OTUD7A	0.0010337069966279873	161725	OTUD7A
TMEM65	0.001547374668757241	157378	TMEM65
HSBP1L1	0.006417282215714545	440498	HSBP1L1
CLDN16	0.00739943653349841	10686	CLDN16
SLC25A14	0.0018516377480766405	9016	SLC25A14
PLEKHG6	0.013199330809348897	55200	PLEKHG6
CYB561D1	0.005266540069362455	284613	CYB561D1
NFILZ	0.0011312174303901499	105372267	NFILZ
TSNAX	0.0032816943497961026	7257	TSNAX
EIF4E2	0.002774641733762974	9470	EIF4E2
OR2M5	1.7774052444644316e-05	127059	OR2M5
TRPV2	0.011106315658335664	51393	TRPV2
KLHL29	0.010159269346259683	114818	KLHL29
ABCA9	0.0036906386619372346	10350	ABCA9
TRHDE	0.003371020697091527	29953	TRHDE
CCNL1	0.004318974484524415	57018	CCNL1
OLIG1	0.005320215730375191	116448	OLIG1
FAM9A	0.0008058874952412837	171482	FAM9A
PSME4	0.001248204942181102	23198	PSME4
PAPSS2	0.006608692491303491	9060	PAPSS2
CPSF7	0.0015302361842918979	79869	CPSF7
CD300E	0.0002083483667637409	342510	CD300E
KRT2	0.0004788396882489555	3849	KRT2
TMBIM1	0.016280447858552465	64114	TMBIM1
FAM13B	0.0033649837926614207	51306	FAM13B
UTP25	0.0005329991511657536	27042	UTP25
FASTKD3	0.002207459757709498	79072	FASTKD3
